"Datum","Land","Wert","Verzeichnis","Haupttyp"
"2015-08-19","Indien",8617.85,"5.1","1"
"2015-08-19","Indien",4197.95,"5.1","1"
"2015-08-19","USA",54782.85,"ML (GKV)","11"
"2015-08-19","China",1831496,"GKV","2"
"2015-08-19","Grossbritannien",0,"GKV","0"
"2015-08-20","China",1580000,"GKV","2"
"2015-08-20","Kenia",64199,"GKV","5"
"2015-08-20","Kenia",208849,"GKV","5"
"2015-08-20","Brasilien",1750000,"GKV","0"
"2015-08-20","Schweiz",6000,"5.1","1"
"2015-08-20","Schweiz",359600,"5.1","1"
"2015-08-20","Bulgarien",5190,"GKV","2"
"2015-08-20","China",1436975,"GKV","2"
"2015-08-20","Irland",173001,"GKV","2"
"2015-08-20","China",1175000,"GKV","2"
"2015-08-21","Deutschland",4108,"GKV","2"
"2015-08-21","China",272630,"GKV","6"
"2015-08-21","China",298758,"GKV","2"
"2015-08-21","Slowakei",248000,"GKV","2"
"2015-08-21","Indien",19125,"GKV","5"
"2015-08-21","China",726800,"GKV","2"
"2015-08-21","China",62509,"ML (GKV)","5"
"2015-08-24","Hong Kong",100000,"GKV","3"
"2015-08-24","Hong Kong",100000,"GKV","3"
"2015-08-24","Indien",7369,"5.1","1"
"2015-08-24","Thailand",5966,"5.1","1"
"2015-08-24","China",8469.2,"ML (GKV)","5"
"2015-08-24","Vereinigte Arabische Emirate",20400,"5.1","1"
"2015-08-24","Russland",569925,"GKV","2"
"2015-08-25","Frankreich",14450,"GKV","5"
"2015-08-25","Taiwan",3998,"GKV","3"
"2015-08-25","Jordanien",180919,"GKV","2"
"2015-08-25","Iran",985,"unbekannt",""
"2015-08-25","Türkei",1039.28,"GKV","3"
"2015-08-25","China",598000,"GKV","2"
"2015-08-25","Frankreich",270390,"GKV","2"
"2015-08-25","Bolivien",1230187,"GKV","7"
"2015-08-25","China",432000,"GKV","2"
"2015-08-26","China",185205,"GKV","2"
"2015-08-26","China",350000,"GKV","2"
"2015-08-26","Kuwait",3486753,"GKV","5"
"2015-08-26","Katar",47670,"GKV","2"
"2015-08-26","Belgien",258.8,"5.1","1"
"2015-08-26","China",796000,"GKV","2"
"2015-08-26","USA",1706.67,"ChKV","0"
"2015-08-26","China",24000,"5.1","1"
"2015-08-26","China",268080,"5.1","1"
"2015-08-26","China",76341,"5.1","1"
"2015-08-26","China",495246,"5.1","1"
"2015-08-26","China",16800,"GKV","7"
"2015-08-26","China",54000,"GKV","7"
"2015-08-27","China",7125,"GKV","5"
"2015-08-27","China",86140,"GKV","5"
"2015-08-27","China",1516969.9,"GKV","3"
"2015-08-27","Hong Kong",79750,"GKV","3"
"2015-08-27","Chile",1478672.4,"ML (GKV)","5"
"2015-08-27","Chile",583294.7,"ML (GKV)","5"
"2015-08-27","Chile",181688.5,"ML (GKV)","5"
"2015-08-28","Ukraine",5940,"ChKV","0"
"2015-08-28","China",112000,"GKV","7"
"2015-08-28","Katar",410104,"GKV","5"
"2015-08-31","Deutschland",5200,"ML (GKV)","5"
"2015-08-31","Deutschland",79000,"ML (GKV)","5"
"2015-08-31","Österreich",777.7,"5.1","1"
"2015-08-31","Grossbritannien",267353,"GKV","2"
"2015-08-31","China",1200000,"GKV","2"
"2015-08-31","China",681000,"GKV","6"
"2015-08-31","Schweiz",18629,"ML (GKV)","5"
"2015-08-31","China",1280000,"GKV","2"
"2015-08-31","Indonesien",5979,"GKV","3"
"2015-08-31","Brasilien",5000,"GKV","2"
"2015-08-31","Indien",7259,"5.1","1"
"2015-09-01","Iran",133580,"unbekannt",""
"2015-09-01","Dänemark",0,"GKV","5"
"2015-09-01","Dänemark",0,"GKV","5"
"2015-09-01","China",22875,"GKV","5"
"2015-09-01","Türkei",4998,"GKV","5"
"2015-09-01","Brasilien",260000,"GKV","1"
"2015-09-01","Indien",1261.19,"5.1","1"
"2015-09-01","China",1296550,"GKV","2"
"2015-09-01","Weissrussland",474545,"GKV","2"
"2015-09-01","Weissrussland",318880,"GKV","2"
"2015-09-01","Weissrussland",486160,"GKV","2"
"2015-09-01","Malaysia",134560,"GKV","2"
"2015-09-01","Brasilien",123000,"ML (GKV)","14"
"2015-09-01","Vereinigte Arabische Emirate",6466,"5.1","1"
"2015-09-01","Vereinigte Arabische Emirate",6062,"5.1","1"
"2015-09-01","China",16150,"GKV","5"
"2015-09-01","Sri Lanka",219615,"GKV","5"
"2015-09-01","Uganda",113802,"GKV","5"
"2015-09-02","Hong Kong",8530,"GKV","3"
"2015-09-02","Hong Kong",36950,"GKV","3"
"2015-09-02","Honduras",40664,"GKV","5"
"2015-09-02","Honduras",51975,"GKV","5"
"2015-09-02","Südkorea",100000,"GKV","0"
"2015-09-02","Südkorea",5000,"GKV","0"
"2015-09-02","China",552900,"GKV","2"
"2015-09-02","Chile",338.84,"5.1","1"
"2015-09-02","Chile",152.38,"5.1","1"
"2015-09-02","Chile",202.1,"5.1","1"
"2015-09-02","Chile",89.22,"5.1","1"
"2015-09-02","Chile",122.3,"5.1","1"
"2015-09-02","Chile",238.39,"5.1","1"
"2015-09-02","Mexiko",10878.92,"GKV","3"
"2015-09-02","China",10873,"GKV","3"
"2015-09-02","Deutschland",1764.78,"GKV","3"
"2015-09-02","Brasilien",9606.55,"ML (GKV)","10"
"2015-09-02","Italien",314821.08,"GKV","2"
"2015-09-03","Indonesien",21067,"ML (GKV)","5"
"2015-09-03","Singapur",37422,"GKV","2"
"2015-09-03","Russland",734947,"GKV","2"
"2015-09-03","Singapur",4250,"GKV","1"
"2015-09-03","Israel",12378,"ML (GKV)","5"
"2015-09-03","Russland",164874,"GKV","2"
"2015-09-03","Ukraine",304832,"GKV","2"
"2015-09-03","Russland",2619770,"GKV","2"
"2015-09-04","Indonesien",3994,"GKV","3"
"2015-09-04","Frankreich",100,"5.1","1"
"2015-09-04","Taiwan",9720,"ChKV","0"
"2015-09-04","Schweiz",22675,"ML (GKV)","5"
"2015-09-04","Schweiz",23793,"ML (GKV)","5"
"2015-09-04","Schweiz",35712,"ML (GKV)","5"
"2015-09-04","Schweiz",7894,"ML (GKV)","15"
"2015-09-05","Ukraine",183000,"GKV","0"
"2015-09-05","Vietnam",527113,"GKV","5"
"2015-09-07","Ukraine",12853,"5.1","1"
"2015-09-07","Luxemburg",6600,"ML (GKV)","13"
"2015-09-07","Luxemburg",6600,"ML (GKV)","13"
"2015-09-07","Luxemburg",8080,"ML (GKV)","13"
"2015-09-07","Ungarn",1910,"GKV","5"
"2015-09-07","Russland",2486.78,"GKV","2"
"2015-09-07","Russland",2914.95,"GKV","2"
"2015-09-07","Russland",244489,"GKV","2"
"2015-09-07","Vereinigte Arabische Emirate",22000,"GKV","2"
"2015-09-07","Kroatien",2000,"5.1","1"
"2015-09-07","Kroatien",400,"5.1","1"
"2015-09-07","Grossbritannien",344084,"GKV","2"
"2015-09-08","Bosnien-Herzegowina",320890,"GKV","2"
"2015-09-08","Taiwan",344,"5.1","1"
"2015-09-08","Taiwan",2181.3,"5.1","1"
"2015-09-08","Taiwan",428,"5.1","1"
"2015-09-08","Taiwan",794,"5.1","1"
"2015-09-08","China",497236.72,"GKV","7"
"2015-09-08","Taiwan",84000,"GKV","5"
"2015-09-08","Türkei",125993,"GKV","2"
"2015-09-08","Thailand",316600,"GKV","2"
"2015-09-08","Russland",65970,"GKV","7"
"2015-09-08","Frankreich",38346.75,"GKV","5"
"2015-09-09","Indien",15.05,"5.1","1"
"2015-09-09","Peru",66400,"GKV","5"
"2015-09-09","USA",11946.99,"ChKV","0"
"2015-09-10","Frankreich",200,"5.1","1"
"2015-09-10","Frankreich",800,"5.1","1"
"2015-09-10","Frankreich",1000,"5.1","1"
"2015-09-10","USA",1730.75,"ML (GKV)","11"
"2015-09-10","Ägypten",2790.55,"GKV","2"
"2015-09-10","Israel",4245,"GKV","2"
"2015-09-10","Israel",39000,"GKV","2"
"2015-09-10","Israel",30440,"GKV","2"
"2015-09-10","Indien",26697.35,"GKV","5"
"2015-09-10","Indien",3944.15,"GKV","5"
"2015-09-10","China",520075,"GKV","7"
"2015-09-10","Indien",1281.78,"5.1","1"
"2015-09-10","Indien",1450.07,"5.1","1"
"2015-09-11","China",667000,"GKV","3"
"2015-09-11","China",44800,"GKV","3"
"2015-09-11","China",647100,"GKV","3"
"2015-09-11","Grossbritannien",271940,"GKV","2"
"2015-09-11","Pakistan",7896950,"GKV","5"
"2015-09-11","Ungarn",207426,"GKV","2"
"2015-09-11","Kirgisistan",720000,"GKV","2"
"2015-09-11","Kasachstan",1500,"GKV","2"
"2015-09-11","Mali",103775,"GKV","5"
"2015-09-11","Kenia",42137,"GKV","5"
"2015-09-14","Bangladesh",457163,"GKV","5"
"2015-09-14","Sri Lanka",203760,"GKV","5"
"2015-09-14","Türkei",12500,"ML (GKV)","13"
"2015-09-14","Türkei",124100,"ML (GKV)","13"
"2015-09-14","Türkei",124100,"ML (GKV)","13"
"2015-09-14","China",61800,"GKV","3"
"2015-09-14","China",105780,"GKV","3"
"2015-09-14","USA",1000,"5.1","1"
"2015-09-15","Serbien",85000,"5.2","2"
"2015-09-15","Russland",1459,"GKV","2"
"2015-09-15","Russland",24064,"GKV","3"
"2015-09-15","Russland",5671,"GKV","2"
"2015-09-15","Russland",253382,"GKV","2"
"2015-09-15","Russland",656444,"GKV","2"
"2015-09-15","Russland",370000,"GKV","2"
"2015-09-15","Russland",170365,"GKV","2"
"2015-09-15","Russland",244137,"GKV","2"
"2015-09-16","Vereinigte Arabische Emirate",69621,"GKV","5"
"2015-09-16","Kenia",64597,"GKV","5"
"2015-09-16","Iran",20000000,"unbekannt",""
"2015-09-16","Kenia",61167,"GKV","5"
"2015-09-16","Vereinigte Arabische Emirate",69621,"GKV","5"
"2015-09-16","Deutschland",100127.1,"GKV","2"
"2015-09-16","Macau",3200,"ML (GKV)","14"
"2015-09-16","Deutschland",166.57,"5.1","1"
"2015-09-16","Malaysia",204610,"GKV","2"
"2015-09-16","China",36630,"GKV","3"
"2015-09-16","Russland",444219,"GKV","7"
"2015-09-16","Russland",286900,"GKV","2"
"2015-09-16","Malaysia",4305.93,"5.1","1"
"2015-09-16","Malaysia",4286.28,"5.1","1"
"2015-09-16","Deutschland",44250,"GKV","5"
"2015-09-16","Frankreich",14450,"GKV","5"
"2015-09-17","Tschechien",2500,"GKV","5"
"2015-09-17","Iran",3883,"unbekannt",""
"2015-09-17","Iran",25,"unbekannt",""
"2015-09-17","Taiwan",216680,"GKV","2"
"2015-09-17","Schweiz",53474,"ML (GKV)","5"
"2015-09-17","Taiwan",320965,"GKV","2"
"2015-09-17","Mongolei",4500,"GKV","5"
"2015-09-17","China",368909,"GKV","2"
"2015-09-17","China",234949,"GKV","2"
"2015-09-17","China",272378,"GKV","2"
"2015-09-17","China",2845000,"GKV","1"
"2015-09-17","Indien",1492.64,"5.1","1"
"2015-09-17","Indien",2100.88,"5.1","1"
"2015-09-17","Indien",876.74,"5.1","1"
"2015-09-18","Vereinigte Arabische Emirate",69975,"GKV","5"
"2015-09-18","Armenien",24.06,"ChKV","0"
"2015-09-18","Armenien",131.49,"ChKV","0"
"2015-09-18","Armenien",39.91,"ChKV","0"
"2015-09-18","Armenien",60.5,"ChKV","0"
"2015-09-18","Grossbritannien",97920,"GKV","5"
"2015-09-18","Grossbritannien",43350,"GKV","5"
"2015-09-18","Mexiko",58000,"ML (GKV)","10"
"2015-09-18","Vereinigte Arabische Emirate",62903,"GKV","5"
"2015-09-18","Vereinigte Arabische Emirate",63265,"GKV","5"
"2015-09-18","Südafrika",4944,"5.1","1"
"2015-09-18","Vereinigte Arabische Emirate",63265,"GKV","5"
"2015-09-18","Malaysia",36388.5,"GKV","6"
"2015-09-18","Vereinigte Arabische Emirate",63265,"GKV","5"
"2015-09-21","China",7350,"GKV","3"
"2015-09-21","Iran",47700,"unbekannt",""
"2015-09-21","Schweiz",87000,"ML (GKV)","5"
"2015-09-21","Schweiz",166000,"ML (GKV)","15"
"2015-09-21","China",265000,"GKV","2"
"2015-09-21","China",184667,"GKV","6"
"2015-09-21","Italien",100,"ML (GKV)","13"
"2015-09-21","Ungarn",37500,"ML (GKV)","4"
"2015-09-22","Türkei",279000,"GKV","2"
"2015-09-22","Türkei",264000,"GKV","2"
"2015-09-22","Türkei",306000,"GKV","2"
"2015-09-22","Singapur",4250,"GKV","1"
"2015-09-22","Litauen",2350,"GKV","1"
"2015-09-22","Vereinigte Arabische Emirate",4500,"5.1","1"
"2015-09-22","Iran",2237.98,"5.1","1"
"2015-09-22","Iran",12460.5,"5.1","1"
"2015-09-22","China",260000,"GKV","2"
"2015-09-22","China",154612,"GKV","2"
"2015-09-22","Weissrussland",4000,"GKV","2"
"2015-09-22","Weissrussland",3200,"GKV","2"
"2015-09-22","Weissrussland",15930,"GKV","2"
"2015-09-22","Russland",9482.6,"GKV","2"
"2015-09-22","Russland",13483,"GKV","2"
"2015-09-22","China",1160000,"GKV","2"
"2015-09-22","Frankreich",7125,"GKV","5"
"2015-09-22","Venezuela",50679.75,"GKV","3"
"2015-09-23","Frankreich",250,"5.1","1"
"2015-09-23","Iran",9305,"unbekannt",""
"2015-09-23","Iran",70,"unbekannt",""
"2015-09-23","Türkei",3900,"ML (GKV)","13"
"2015-09-23","Türkei",4200,"ML (GKV)","13"
"2015-09-23","Indien",2670,"5.1","1"
"2015-09-23","Indien",1170,"5.1","1"
"2015-09-23","Indien",1375,"5.1","1"
"2015-09-23","China",1740,"GKV","1"
"2015-09-23","Tunesien",35000,"GKV","9"
"2015-09-24","Indonesien",148059,"ML (GKV)","5"
"2015-09-24","Mexiko",12100,"GKV","2"
"2015-09-24","Indien",9350,"GKV","2"
"2015-09-24","Niederlande",113000,"GKV","0"
"2015-09-24","Italien",259.15,"5.1","1"
"2015-09-24","Italien",87705,"GKV","2"
"2015-09-24","Frankreich",63000,"GKV","2"
"2015-09-24","China",257258,"GKV","2"
"2015-09-24","Weissrussland",1697,"GKV","2"
"2015-09-25","Hong Kong",32550,"GKV","3"
"2015-09-25","Vereinigte Arabische Emirate",921,"GKV","3"
"2015-09-27","Schweiz",13030,"ML (GKV)","15"
"2015-09-27","Schweiz",6420,"ML (GKV)","15"
"2015-09-28","Schweiz",336538,"GKV","3"
"2015-09-28","Taiwan",349853,"GKV","2"
"2015-09-28","USA",250,"5.1","1"
"2015-09-28","USA",1100,"5.1","1"
"2015-09-28","Deutschland",85493,"GKV","2"
"2015-09-28","Deutschland",2462.22,"GKV","3"
"2015-09-28","Deutschland",1425.88,"GKV","3"
"2015-09-28","Deutschland",1069.41,"GKV","3"
"2015-09-28","Taiwan",143500,"GKV","2"
"2015-09-28","Philippinen",370000,"GKV","2"
"2015-09-29","Brasilien",26150,"GKV","1"
"2015-09-29","Frankreich",100,"5.1","1"
"2015-09-29","Deutschland",1425.9,"GKV","3"
"2015-09-30","Slowakei",5916,"GKV","3"
"2015-09-30","Russland",272632,"GKV","2"
"2015-09-30","Indien",8739.5,"5.1","1"
"2015-09-30","China",11520,"GKV","3"
"2015-09-30","China",8366.6,"GKV","2"
"2015-09-30","Taiwan",5525.3,"GKV","2"
"2015-09-30","Grossbritannien",135000,"GKV","0"
"2015-09-30","China",666960,"GKV","2"
"2015-09-30","Indien",391906,"GKV","2"
"2015-09-30","Ghana",159333,"GKV","5"
"2015-10-01","China",205000,"GKV","3"
"2015-10-01","China",139000,"GKV","3"
"2015-10-01","China",150000,"GKV","3"
"2015-10-01","Indien",763876,"GKV","5"
"2015-10-01","Thailand",313055,"GKV","2"
"2015-10-01","Italien",83000,"GKV","2"
"2015-10-01","Luxemburg",240.65,"5.1","1"
"2015-10-01","Thailand",313055,"GKV","2"
"2015-10-02","Pakistan",1099332,"GKV","5"
"2015-10-02","Pakistan",983987,"GKV","5"
"2015-10-02","Pakistan",550185,"GKV","5"
"2015-10-02","Afghanistan",35165.47,"ML (GKV)","10"
"2015-10-02","Afghanistan",35165.47,"ML (GKV)","10"
"2015-10-02","Marokko",265000,"5.2","2"
"2015-10-03","Algerien",408,"GKV","3"
"2015-10-03","Marokko",500000,"GKV","7"
"2015-10-03","Vereinigte Arabische Emirate",0,"GKV","5"
"2015-10-03","Vereinigte Arabische Emirate",0,"GKV","5"
"2015-10-03","China",9125,"5.1","1"
"2015-10-03","China",2405,"5.1","1"
"2015-10-03","China",12910,"5.1","1"
"2015-10-03","China",10612,"5.1","1"
"2015-10-03","Indien",669507,"GKV","2"
"2015-10-05","Türkei",425000,"ML (GKV)","13"
"2015-10-05","Thailand",0,"GKV","5"
"2015-10-05","Weissrussland",9729,"GKV","5"
"2015-10-05","Kuwait",83780,"GKV","5"
"2015-10-05","Kuwait",18000,"GKV","5"
"2015-10-05","Kuwait",21270,"GKV","5"
"2015-10-05","Indonesien",90000,"GKV","9"
"2015-10-05","Russland",18223,"GKV","2"
"2015-10-05","Russland",1132,"GKV","2"
"2015-10-05","Russland",6263,"GKV","2"
"2015-10-05","Russland",2041,"GKV","2"
"2015-10-06","Indien",800000,"GKV","2"
"2015-10-06","Deutschland",361910.42,"GKV","2"
"2015-10-06","China",200000,"GKV","6"
"2015-10-06","Thailand",47447,"GKV","3"
"2015-10-06","Weissrussland",41780.81,"GKV","2"
"2015-10-06","Deutschland",2446.41,"GKV","3"
"2015-10-06","Slowakei",354944,"GKV","2"
"2015-10-06","Indien",1596,"5.1","1"
"2015-10-06","China",683514,"GKV","2"
"2015-10-06","China",250000,"GKV","2"
"2015-10-06","Deutschland",1776.48,"GKV","3"
"2015-10-06","Taiwan",276880,"GKV","2"
"2015-10-06","China",236000,"GKV","2"
"2015-10-07","Vietnam",247625,"ML (GKV)","5"
"2015-10-07","Kanada",800,"5.1","1"
"2015-10-07","China",483,"5.1","1"
"2015-10-07","China",1720,"5.1","1"
"2015-10-07","China",765,"5.1","1"
"2015-10-07","China",8470,"5.1","1"
"2015-10-07","China",227,"5.1","1"
"2015-10-07","China",10320,"5.1","1"
"2015-10-07","Israel",35245,"GKV","3"
"2015-10-07","Frankreich",6375,"GKV","5"
"2015-10-07","Frankreich",2868.75,"GKV","5"
"2015-10-07","Frankreich",8330,"GKV","5"
"2015-10-07","Jordanien",50705,"GKV","5"
"2015-10-08","Russland",500000,"GKV","7"
"2015-10-08","Russland",2397200,"GKV","2"
"2015-10-08","Schweiz",5000,"ML (GKV)","5"
"2015-10-08","Schweiz",35000,"ML (GKV)","5"
"2015-10-08","Russland",5650,"GKV","2"
"2015-10-08","Russland",4126,"GKV","2"
"2015-10-08","Russland",1749,"GKV","2"
"2015-10-08","Russland",916,"GKV","2"
"2015-10-08","Vietnam",2850,"ML (GKV)","4"
"2015-10-08","Vietnam",5250,"ML (GKV)","4"
"2015-10-08","Äthiopien",2000,"GKV","5"
"2015-10-08","Äthiopien",122000,"GKV","5"
"2015-10-08","Malaysia",2000,"GKV","5"
"2015-10-08","Malaysia",101133,"GKV","5"
"2015-10-08","Oman",84400,"GKV","5"
"2015-10-08","Oman",16800,"GKV","5"
"2015-10-08","Oman",508800,"GKV","5"
"2015-10-08","Oman",259200,"GKV","5"
"2015-10-08","Indien",1387.65,"5.1","1"
"2015-10-08","Oman",114600,"GKV","5"
"2015-10-08","Oman",25600,"GKV","5"
"2015-10-09","Hong Kong",860250,"GKV","7"
"2015-10-09","Israel",57500,"GKV","2"
"2015-10-09","Schweiz",22255,"ML (GKV)","5"
"2015-10-09","Schweiz",52198,"ML (GKV)","5"
"2015-10-09","Russland",386.4,"GKV","2"
"2015-10-09","Russland",1233.6,"GKV","2"
"2015-10-09","Russland",520.8,"GKV","2"
"2015-10-09","Russland",363.6,"GKV","2"
"2015-10-09","Kasachstan",500000,"ML (GKV)","10"
"2015-10-09","Russland",75419,"GKV","2"
"2015-10-09","Mexiko",55000,"ML (GKV)","10"
"2015-10-09","Pakistan",92905,"GKV","5"
"2015-10-09","Serbien",231000,"GKV","2"
"2015-10-09","Deutschland",203830,"GKV","2"
"2015-10-09","Deutschland",129710,"GKV","2"
"2015-10-09","Deutschland",81750,"GKV","2"
"2015-10-09","Mexiko",60000,"ML (GKV)","10"
"2015-10-09","China",9900,"GKV","7"
"2015-10-12","Rumänien",25000,"ML (GKV)","3"
"2015-10-12","China",28715,"GKV","5"
"2015-10-12","China",35642,"GKV","5"
"2015-10-12","China",35642,"GKV","5"
"2015-10-12","Schweiz",48237,"ML (GKV)","5"
"2015-10-12","Schweiz",22555,"ML (GKV)","5"
"2015-10-12","Rumänien",0,"ML (GKV)","3"
"2015-10-12","Finnland",50,"ML (GKV)","13"
"2015-10-12","Brasilien",563489.7,"GKV","2"
"2015-10-12","China",499860,"GKV","7"
"2015-10-12","Indien",1227.9,"5.1","1"
"2015-10-12","Deutschland",542,"ML (GKV)","6"
"2015-10-13","Deutschland",2457.92,"GKV","3"
"2015-10-13","Serbien",6240,"GKV","2"
"2015-10-14","Grossbritannien",280438,"GKV","2"
"2015-10-14","Grossbritannien",470000,"GKV","2"
"2015-10-14","Saudi-Arabien",10190,"GKV","3"
"2015-10-14","China",569860,"GKV","2"
"2015-10-14","China",388850,"GKV","2"
"2015-10-14","China",95970,"GKV","3"
"2015-10-14","China",510000,"GKV","2"
"2015-10-14","China",806450,"GKV","2"
"2015-10-14","China",190385,"GKV","2"
"2015-10-14","Kroatien",706745,"GKV","2"
"2015-10-14","China",917694,"GKV","2"
"2015-10-14","China",208603,"GKV","2"
"2015-10-14","Israel",307800,"GKV","2"
"2015-10-14","China",97200,"GKV","2"
"2015-10-14","China",97200,"GKV","2"
"2015-10-14","Frankreich",10,"ML (GKV)","13"
"2015-10-14","Frankreich",10,"ML (GKV)","13"
"2015-10-14","Frankreich",10,"ML (GKV)","13"
"2015-10-14","Frankreich",50,"ML (GKV)","13"
"2015-10-14","Frankreich",50,"ML (GKV)","13"
"2015-10-14","Frankreich",50,"ML (GKV)","13"
"2015-10-14","Frankreich",50,"ML (GKV)","13"
"2015-10-14","Frankreich",10,"ML (GKV)","13"
"2015-10-14","Frankreich",50,"ML (GKV)","13"
"2015-10-14","Frankreich",20,"ML (GKV)","13"
"2015-10-15","Singapur",4250,"GKV","1"
"2015-10-15","USA",26950,"5.1","1"
"2015-10-15","USA",6300,"5.1","1"
"2015-10-15","Belgien",165.6,"5.1","1"
"2015-10-15","Belgien",388.2,"5.1","1"
"2015-10-15","Grossbritannien",49385,"GKV","5"
"2015-10-15","Grossbritannien",111552,"GKV","5"
"2015-10-15","China",11709.55,"ML (GKV)","5"
"2015-10-15","China",486000,"GKV","2"
"2015-10-15","China",460473,"GKV","6"
"2015-10-15","Taiwan",4500,"GKV","2"
"2015-10-15","Taiwan",49850,"GKV","2"
"2015-10-15","El Salvador",12000,"GKV","5"
"2015-10-16","Vietnam",779965,"GKV","2"
"2015-10-16","Iran",21956,"5.1","1"
"2015-10-16","Pakistan",140000,"GKV","5"
"2015-10-16","Israel",180250,"ML (GKV)","4"
"2015-10-16","Weissrussland",53243.75,"5.1","1"
"2015-10-16","Frankreich",500,"5.1","1"
"2015-10-16","Frankreich",500,"5.1","1"
"2015-10-16","Saudi-Arabien",514500,"GKV","5"
"2015-10-16","Saudi-Arabien",261900,"GKV","5"
"2015-10-16","Indien",1274.79,"5.1","1"
"2015-10-16","Singapur",762,"ChKV","0"
"2015-10-16","Deutschland",31500,"ML (GKV)","13"
"2015-10-16","Deutschland",31500,"ML (GKV)","13"
"2015-10-19","Hong Kong",31890,"GKV","3"
"2015-10-19","Indien",7881,"5.1","1"
"2015-10-19","Äthiopien",127825,"GKV","5"
"2015-10-19","Äthiopien",374,"GKV","5"
"2015-10-19","Äthiopien",187,"GKV","5"
"2015-10-19","Äthiopien",63309,"GKV","5"
"2015-10-19","Bangladesh",101133,"GKV","5"
"2015-10-19","Mexiko",265000,"GKV","1"
"2015-10-19","Rumänien",2147255,"GKV","2"
"2015-10-19","Iran",38,"unbekannt",""
"2015-10-20","Belgien",800000,"GKV","0"
"2015-10-20","Belgien",70000,"GKV","0"
"2015-10-20","Indien",9350,"GKV","2"
"2015-10-20","Indien",9127.2,"GKV","2"
"2015-10-20","Indien",9127.2,"GKV","2"
"2015-10-20","Indien",9524.4,"GKV","2"
"2015-10-20","Indien",9524.4,"GKV","2"
"2015-10-20","Grossbritannien",468342,"GKV","2"
"2015-10-21","Russland",86754,"GKV","2"
"2015-10-21","Russland",10850,"GKV","2"
"2015-10-21","Russland",10680,"GKV","2"
"2015-10-21","Russland",8400,"GKV","2"
"2015-10-21","Russland",52700,"GKV","2"
"2015-10-21","Russland",24460,"GKV","2"
"2015-10-21","Polen",222.15,"5.1","1"
"2015-10-21","Polen",509.15,"5.1","1"
"2015-10-21","Weissrussland",1650,"5.1","1"
"2015-10-21","Deutschland",33320,"ML (GKV)","10"
"2015-10-21","China",1660000,"GKV","2"
"2015-10-21","Norwegen",282000,"GKV","2"
"2015-10-21","Vereinigte Arabische Emirate",35550,"GKV","0"
"2015-10-21","Spanien",450000,"ML (GKV)","10"
"2015-10-21","Spanien",900000,"ML (GKV)","10"
"2015-10-21","Italien",1439.3,"5.1","1"
"2015-10-21","Belgien",143.95,"5.1","1"
"2015-10-21","Deutschland",275000,"ML (GKV)","14"
"2015-10-22","China",8850,"GKV","5"
"2015-10-22","Israel",15600,"ML (GKV)","4"
"2015-10-22","Thailand",707000,"GKV","2"
"2015-10-23","Deutschland",3146,"GKV","2"
"2015-10-23","Deutschland",1767.76,"GKV","3"
"2015-10-23","Malaysia",180347.34,"GKV","2"
"2015-10-23","Vereinigte Arabische Emirate",17256,"GKV","5"
"2015-10-23","USA",700,"5.1","1"
"2015-10-23","USA",1100,"5.1","1"
"2015-10-23","USA",13600,"5.1","1"
"2015-10-23","USA",6800,"5.1","1"
"2015-10-23","Israel",316817.36,"GKV","1"
"2015-10-23","Deutschland",1768.07,"GKV","3"
"2015-10-23","USA",100,"ML (GKV)","13"
"2015-10-23","USA",100,"ML (GKV)","13"
"2015-10-23","USA",100,"ML (GKV)","13"
"2015-10-23","USA",100,"ML (GKV)","13"
"2015-10-23","USA",100,"ML (GKV)","13"
"2015-10-23","USA",100,"ML (GKV)","13"
"2015-10-23","USA",473197,"ML (GKV)","18"
"2015-10-23","Schweiz",92000,"GKV","9"
"2015-10-23","Schweiz",130000,"GKV","9"
"2015-10-23","Schweiz",300,"GKV","9"
"2015-10-23","Schweiz",600,"GKV","9"
"2015-10-23","Schweiz",220000,"GKV","9"
"2015-10-23","Laos",7472,"GKV","5"
"2015-10-23","Malaysia",20719,"GKV","5"
"2015-10-26","Irak",660570,"GKV","5"
"2015-10-26","China",7203.98,"GKV","2"
"2015-10-26","USA",2660.7,"ML (GKV)","11"
"2015-10-26","Russland",400000,"GKV","2"
"2015-10-26","Indien",255663,"GKV","2"
