"","GN","UnterGN","Quartal","Datum","Land","Wert","Verzeichnis","Signatur","Haupttyp","Untertyp","Zusatz","Herkunftsdatei"
"6816","11836",2,"12/01",2012-01-23,"Deutschland",162,"GKV","1C351d11","1","C","351d11","Tracker"
"6817","11836",3,"12/01",2012-01-23,"Deutschland",162,"GKV","1C351d11","1","C","351d11","Tracker"
"6818","11836",4,"12/01",2012-01-23,"Deutschland",162,"GKV","1C351d11","1","C","351d11","Tracker"
"6819","11837",1,"12/01",2012-01-23,"Deutschland",132,"GKV","1C351d11","1","C","351d11","Tracker"
"6820","11838",1,"12/01",2012-01-23,"Frankreich",82,"GKV","1C351d11","1","C","351d11","Tracker"
"6821","11839",1,"12/01",2012-01-24,"Türkei",23800,"ML (GKV)","18a","18","a","","Tracker"
"6822","11840",1,"12/01",2012-01-24,"Hong Kong",15900,"GKV","3A001a2c","3","A","001a2c","Tracker"
"6823","11841",1,"12/01",2012-01-24,"Hong Kong",211000,"GKV","3A001a2c","3","A","001a2c","Tracker"
"6824","11842",1,"12/01",2012-01-24,"Hong Kong",79200,"GKV","3A001a5a1","3","A","001a5a1","Tracker"
"6825","11843",1,"12/01",2012-01-24,"Malaysia",21115,"GKV","5A002a1a","5","A","002a1a","Tracker"
"6826","11844",1,"12/01",2012-01-24,"Russland",180000,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"6827","11845",1,"12/01",2012-01-25,"Taiwan",725000,"GKV","2B201a|2B001b","2","B","201a","Tracker"
"6828","11846",1,"12/01",2012-01-25,"Vereinigte Arabische Emirate",10040,"GKV","6A003b4","6","A","003b4","Tracker"
"6829","11847",1,"12/01",2012-01-25,"Singapur",321173,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"6830","11848",1,"12/01",2012-01-25,"China",182065,"GKV","2B201a1","2","B","201a1","Tracker"
"6831","11849",1,"12/01",2012-01-25,"China",90000,"GKV","3A002g2","3","A","002g2","Tracker"
"6832","11850",1,"12/01",2012-01-25,"China",54450,"GKV","3A002g2","3","A","002g2","Tracker"
"6833","11851",1,"12/01",2012-01-25,"Russland",1547500,"GKV","2B201b|2B001c1","2","B","201b","Tracker"
"6834","11852",1,"12/01",2012-01-25,"Südafrika",151596,"GKV","7A103a","7","A","103a","Tracker"
"6835","11853",1,"12/01",2012-01-25,"China",3399,"GKV","2B350g2","2","B","350g2","Tracker"
"6836","11854",1,"12/01",2012-01-26,"Türkei",16800,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"6837","11855",1,"12/01",2012-01-26,"Südafrika",17150,"ML (GKV)","18a","18","a","","Tracker"
"6838","11855",2,"12/01",2012-01-26,"Südafrika",3200,"ML (GKV)","18a","18","a","","Tracker"
"6839","11856",1,"12/01",2012-01-26,"Slowakei",368636,"GKV","2B201b1","2","B","201b1","Tracker"
"6840","11857",1,"12/01",2012-01-26,"Israel",1,"GKV","3C001d","3","C","001d","Tracker"
"6841","11858",1,"12/01",2012-01-26,"Russland",16215,"5.1","5.1","1","","","Tracker"
"6842","11859",1,"12/01",2012-01-26,"China",201715,"GKV","2B201a|2B001b","2","B","201a","Tracker"
"6843","11860",1,"12/01",2012-01-26,"Israel",6997,"GKV","3A001a10c","3","A","001a10c","Tracker"
"6844","11861",1,"12/01",2012-01-26,"Israel",6630,"GKV","3A001a10c","3","A","001a10c","Tracker"
"6845","11862",1,"12/01",2012-01-26,"Singapur",2850,"GKV","1C231","1","C","231","Tracker"
"6846","11863",1,"12/01",2012-01-26,"Brasilien",169371,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"6847","11864",1,"12/01",2012-01-27,"Russland",122070,"GKV","2B001a","2","B","001a","Tracker"
"6848","11865",1,"12/01",2012-01-27,"Russland",492090,"GKV","2B201a","2","B","201a","Tracker"
"6849","11866",1,"12/01",2012-01-27,"Russland",183219,"GKV","2B201a","2","B","201a","Tracker"
"6850","11867",1,"12/01",2012-01-27,"Russland",291619,"GKV","2B001a","2","B","001a","Tracker"
"6851","11868",1,"12/01",2012-01-27,"China",1780000,"GKV","2B201b1","2","B","201b1","Tracker"
"6852","11868",2,"12/01",2012-01-27,"China",1,"GKV","2B201b1","2","B","201b1","Tracker"
"6853","11869",1,"12/01",2012-01-27,"Chile",4246,"GKV","2B350g2","2","B","350g2","Tracker"
"6854","11869",2,"12/01",2012-01-27,"Chile",1934,"GKV","2B350g2","2","B","350g2","Tracker"
"6855","11871",1,"12/01",2012-01-27,"Hong Kong",6980,"GKV","5A002a1a","5","A","002a1a","Tracker"
"6856","11872",1,"12/01",2012-01-27,"China",117036,"GKV","5D002c1","5","D","002c1","Tracker"
"6857","11873",1,"12/01",2012-01-27,"China",53780,"GKV","5D002c1","5","D","002c1","Tracker"
"6858","11874",1,"12/01",2012-01-27,"China",51014,"GKV","5D002c1","5","D","002c1","Tracker"
"6859","11875",1,"12/01",2012-01-30,"Deutschland",51060,"GKV","0B002g","0","B","002g","Tracker"
"6860","11876",1,"12/01",2012-01-30,"Russland",180000,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"6861","11877",1,"12/01",2012-01-30,"Brasilien",217978,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"6862","11878",1,"12/01",2012-01-30,"Brasilien",163440,"GKV","2B201a1","2","B","201a1","Tracker"
"6863","11879",1,"12/01",2012-01-30,"Brasilien",170248,"GKV","2B201a1","2","B","201a1","Tracker"
"6864","11880",1,"12/01",2012-01-30,"Russland",19300,"ML (GKV)","1a","1","a","","Tracker"
"6865","11881",1,"12/01",2012-01-30,"Tunesien",13047,"ChKV","2B4","2B","4","","Tracker"
"6866","11882",1,"12/01",2012-01-30,"Aserbaidschan",16480,"GKV","6A002c1","6","A","002c1","Tracker"
"6867","11883",1,"12/01",2012-01-30,"China",687652,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"6868","11884",1,"12/01",2012-01-30,"Russland",151596,"GKV","7A103a","7","A","103a","Tracker"
"6869","11885",1,"12/01",2012-01-30,"Kuba",12615,"GKV","2B350d3","2","B","350d3","Tracker"
"6870","11886",1,"12/01",2012-01-31,"Grossbritannien",6450,"GKV","1C233","1","C","233","Tracker"
"6871","11887",1,"12/01",2012-01-31,"Singapur",1068,"5.1","5.1","1","","","Tracker"
"6872","11888",1,"12/01",2012-01-31,"Brasilien",27380,"ML (GKV)","11","11","","","Tracker"
"6873","11888",2,"12/01",2012-01-31,"Brasilien",48370,"ML (GKV)","11","11","","","Tracker"
"6874","11889",1,"12/01",2012-02-01,"Russland",2236764,"GKV","2B201a|2B001b","2","B","201a","Tracker"
"6875","11890",1,"12/01",2012-02-01,"Kolumbien",2535,"5.1","5.1","1","","","Tracker"
"6876","11890",2,"12/01",2012-02-01,"Kolumbien",17250,"5.1","5.1","1","","","Tracker"
"6877","11891",1,"12/01",2012-02-02,"Kenia",49800,"ML (GKV)","4b","4","b","","Tracker"
"6878","11891",2,"12/01",2012-02-02,"Kenia",15800,"ML (GKV)","4b","4","b","","Tracker"
"6879","11892",1,"12/01",2012-02-02,"Dänemark",7480,"GKV","1C235","1","C","235","Tracker"
"6880","11892",2,"12/01",2012-02-02,"Dänemark",500,"GKV","1B231.b2","1","B","231b2","Tracker"
"6881","11893",1,"12/01",2012-02-02,"Südafrika",14022,"GKV","2B350g2","2","B","350g2","Tracker"
"6882","11894",1,"12/01",2012-02-02,"Chile",32912,"GKV","2B350g2","2","B","350g2","Tracker"
"6883","11895",1,"12/01",2012-02-02,"Iran",1278,"unbekannt","unbekannt","","","","Tracker"
"6884","11896",1,"12/01",2012-02-02,"Schweden",6283,"ML (GKV)","4c","4","c","","Tracker"
"6885","11897",1,"12/01",2012-02-03,"USA",89,"ML (GKV)","6a","6","a","","Tracker"
"6886","11897",2,"12/01",2012-02-03,"USA",2889,"ML (GKV)","6a","6","a","","Tracker"
"6887","11898",1,"12/01",2012-02-03,"Malta",16000,"GKV","5A002a1a","5","A","002a1a","Tracker"
"6888","11899",1,"12/01",2012-02-03,"Indien",1140000,"GKV","2B352b","2","B","352b","Tracker"
"6889","11900",1,"12/01",2012-02-03,"Russland",64735,"GKV","2B001a","2","B","001a","Tracker"
"6890","11901",1,"12/01",2012-02-03,"Russland",202214,"GKV","2B001a","2","B","001a","Tracker"
"6891","11903",1,"12/01",2012-02-06,"Indien",61440,"GKV","5A002a1a","5","A","002a1a","Tracker"
"6892","11904",1,"12/01",2012-02-06,"Indien",122880,"GKV","5A002a1a","5","A","002a1a","Tracker"
"6893","11905",1,"12/01",2012-02-06,"Indien",30720,"GKV","5A002a1a","5","A","002a1a","Tracker"
"6894","11906",1,"12/01",2012-02-06,"Pakistan",55187,"GKV","3A002g2","3","A","002g2","Tracker"
"6895","11907",1,"12/01",2012-02-06,"Deutschland",800,"5.1","5.1","1","","","Tracker"
"6896","11908",1,"12/01",2012-02-06,"Saudi-Arabien",8000,"GKV","6A002a3f","6","A","002a3f","Tracker"
"6897","11909",1,"12/01",2012-02-07,"Deutschland",3248,"5.1","5.1","1","","","Tracker"
"6898","11910",1,"12/01",2012-02-07,"China",370688,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"6899","11911",1,"12/01",2012-02-07,"China",217089,"GKV","2B201a1","2","B","201a1","Tracker"
"6900","11912",1,"12/01",2012-02-07,"China",247227,"GKV","2B201a1","2","B","201a1","Tracker"
"6901","11913",1,"12/01",2012-02-07,"China",161681,"GKV","2B201a1","2","B","201a1","Tracker"
"6902","11914",1,"12/01",2012-02-08,"Südafrika",23200,"GKV","6A002c1","6","A","002c1","Tracker"
"6903","11915",1,"12/01",2012-02-09,"Deutschland",10900,"GKV","0B002g","0","B","002g","Tracker"
"6904","11916",1,"12/01",2012-02-10,"China",3858000,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"6905","11917",1,"12/01",2012-02-08,"Oman",16811,"GKV","5D002c1","5","D","002c1","Tracker"
"6906","11918",1,"12/01",2012-02-09,"Taiwan",204694,"GKV","2B201a1","2","B","201a1","Tracker"
"6907","11919",1,"12/01",2012-02-09,"Elfenbeinküste",2725,"GKV","2B350g2","2","B","350g2","Tracker"
"6908","11920",1,"12/01",2012-02-09,"Russland",587520,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"6909","11922",1,"12/01",2012-02-16,"Kasachstan",2313,"5.1","5.1","1","","","Tracker"
"6910","11923",1,"12/01",2012-02-09,"Vereinigte Arabische Emirate",3500,"GKV","5A001i","5","A","001i","Tracker"
"6911","11924",1,"12/01",2012-02-10,"Südafrika",1179,"GKV","2B350g2","2","B","350g2","Tracker"
"6912","11925",1,"12/01",2012-02-10,"Russland",6358,"GKV","2B350g2","2","B","350g2","Tracker"
"6913","11926",1,"12/01",2012-02-10,"Deutschland",1755,"ML (GKV)","6","6","","","Tracker"
"6914","11926",2,"12/01",2012-02-10,"Deutschland",1755,"ML (GKV)","6","6","","","Tracker"
"6915","11927",1,"12/01",2012-02-13,"Taiwan",16000,"GKV","5A002a1a","5","A","002a1a","Tracker"
"6916","11928",1,"12/01",2012-02-13,"Israel",740000,"GKV","2B201b1","2","B","201b1","Tracker"
"6917","11929",1,"12/01",2012-02-13,"Slowenien",7244,"GKV","6A002a3f","6","A","002a3f","Tracker"
"6918","11930",1,"12/01",2012-02-13,"Hong Kong",36500,"GKV","3A001a2c","3","A","001a2c","Tracker"
"6919","11931",1,"12/01",2012-02-13,"Indien",155605,"GKV","2B001a","2","B","001a","Tracker"
"6920","11932",1,"12/01",2012-02-13,"Taiwan",5256,"GKV","1C35009|3B14","1","C","35009","Tracker"
"6921","11933",1,"12/01",2012-02-13,"Oman",69712,"GKV","5A002a1a","5","A","002a1a","Tracker"
"6922","11934",1,"12/01",2012-02-13,"Hong Kong",89100,"GKV","3A001a2c","3","A","001a2c","Tracker"
"6923","11935",1,"12/01",2012-02-13,"Israel",148750,"GKV","2B001a","2","B","001a","Tracker"
"6924","11936",1,"12/01",2012-02-13,"Israel",304500,"GKV","2B001a","2","B","001a","Tracker"
"6925","11937",1,"12/01",2012-02-14,"Singapur",4000,"GKV","1C231","1","C","231","Tracker"
"6926","11938",1,"12/01",2012-03-12,"Kroatien",155800,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"6927","11939",1,"12/01",2012-02-15,"Deutschland",10000,"GKV","0B001b14","0","B","001b14","Tracker"
"6928","11940",1,"12/01",2012-02-15,"Serbien",4000,"GKV","2B201a1","2","B","201a1","Tracker"
"6929","11941",1,"12/01",2012-03-05,"Taiwan",25000,"GKV","2B352d2","2","B","352d2","Tracker"
"6930","11942",1,"12/01",2012-02-15,"Thailand",38819,"GKV","2B350g2","2","B","350g2","Tracker"
"6931","11943",1,"12/01",2012-02-15,"Aserbaidschan",27305,"GKV","5A002a1a","5","A","002a1a","Tracker"
"6932","11944",1,"12/01",2012-03-12,"China",24000,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"6933","11945",1,"12/01",2012-02-16,"Ägypten",4006,"GKV","2B350g2","2","B","350g2","Tracker"
"6934","11946",1,"12/01",2012-02-16,"Indien",6980,"5.1","5.1","1","","","Tracker"
"6935","11947",1,"12/01",2012-02-16,"Brasilien",5030,"5.1","5.1","1","","","Tracker"
"6936","11948",1,"12/01",2012-02-16,"Russland",483829,"GKV","2B201a1","2","B","201a1","Tracker"
"6937","11949",1,"12/01",2012-02-16,"China",2682018,"GKV","2B001a","2","B","001a","Tracker"
"6938","11950",1,"12/01",2012-02-23,"Israel",5,"5.1","5.1","1","","","Tracker"
"6939","11951",1,"12/01",2012-02-17,"Frankreich",27000,"GKV","0B001b14","0","B","001b14","Tracker"
"6940","11952",1,"12/01",2012-02-17,"China",940000,"GKV","2B001b3","2","B","001b3","Tracker"
"6941","11953",1,"12/01",2012-02-22,"China",465000,"GKV","6A002a1d","6","A","002a1d","Tracker"
"6942","11954",1,"12/01",2012-02-20,"China",332800,"GKV","2B201b1","2","B","201b1","Tracker"
"6943","11955",1,"12/01",2012-02-20,"China",2174500,"GKV","2B005d1","2","B","005d1","Tracker"
"6944","11956",1,"12/01",2012-02-20,"Frankreich",100000,"GKV","1A008c","1","A","008c","Tracker"
"6945","11957",1,"12/01",2012-02-22,"China",210240,"GKV","2B201a1","2","B","201a1","Tracker"
"6946","11958",1,"12/01",2012-02-22,"China",447994,"GKV","2B201a1","2","B","201a1","Tracker"
"6947","11959",1,"12/01",2012-02-22,"China",1856270,"GKV","2B201a1","2","B","201a1","Tracker"
"6948","11960",1,"12/01",2012-02-22,"China",219957,"GKV","2B201a1","2","B","201a1","Tracker"
"6949","11961",1,"12/01",2012-02-22,"China",216696,"GKV","2B201a1","2","B","201a1","Tracker"
"6950","11962",1,"12/01",2012-02-22,"China",223017,"GKV","2B201a1","2","B","201a1","Tracker"
"6951","11963",1,"12/01",2012-02-22,"China",439914,"GKV","2B201a1","2","B","201a1","Tracker"
"6952","11964",1,"12/01",2012-02-22,"China",221190,"GKV","2B201a1","2","B","201a1","Tracker"
"6953","11965",1,"12/01",2012-02-22,"China",6592,"GKV","3A228c","3","A","228c","Tracker"
"6954","11966",1,"12/01",2012-02-22,"Russland",351540,"GKV","2B201a|2B001b2","2","B","201a","Tracker"
"6955","11967",1,"12/01",2012-02-22,"Russland",363171,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"6956","11968",1,"12/01",2012-02-22,"China",225118,"GKV","2B201a1","2","B","201a1","Tracker"
"6957","11969",1,"12/01",2012-02-22,"China",222652,"GKV","2B201a1","2","B","201a1","Tracker"
"6958","11970",1,"12/01",2012-02-22,"China",151596,"GKV","7A103a","7","A","103a","Tracker"
"6959","11971",1,"12/01",2012-02-22,"Ägypten",44400,"GKV","5A002a1a","5","A","002a1a","Tracker"
"6960","11971",2,"12/01",2012-02-22,"Ägypten",122800,"GKV","5A002a1a","5","A","002a1a","Tracker"
"6961","11972",1,"12/01",2012-02-22,"Brasilien",3337,"5.1","5.1","1","","","Tracker"
"6962","11973",1,"12/01",2012-02-22,"Russland",109619,"GKV","2B001a","2","B","001a","Tracker"
"6963","11974",1,"12/01",2012-02-22,"Russland",109619,"GKV","2B001a","2","B","001a","Tracker"
"6964","11975",1,"12/01",2012-02-22,"Russland",109618,"GKV","2B001a","2","B","001a","Tracker"
"6965","11976",1,"12/01",2012-02-22,"Thailand",15480,"5.1","5.1","1","","","Tracker"
"6966","11976",2,"12/01",2012-02-22,"Thailand",2508,"5.1","5.1","1","","","Tracker"
"6967","11977",1,"12/01",2012-02-22,"Russland",766132,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"6968","11978",1,"12/01",2012-02-22,"China",155514,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"6969","11979",1,"12/01",2012-02-23,"Serbien",191541,"GKV","5A001f","5","A","001f","Tracker"
"6970","11980",1,"12/01",2012-02-23,"China",513000,"GKV","2B201b1","2","B","201b1","Tracker"
"6971","11981",1,"12/01",2012-02-23,"China",497000,"GKV","2B201b1","2","B","201b1","Tracker"
"6972","11982",1,"12/01",2012-02-23,"China",486000,"GKV","2B201b1","2","B","201b1","Tracker"
"6973","11983",1,"12/01",2012-02-23,"China",885765,"GKV","2B201a1","2","B","201a1","Tracker"
"6974","11984",1,"12/01",2012-02-23,"China",176533,"GKV","2B201a1","2","B","201a1","Tracker"
"6975","11985",1,"12/01",2012-02-23,"Taiwan",260000,"GKV","2B201b1","2","B","201b1","Tracker"
"6976","11986",1,"12/01",2012-02-23,"Slowenien",168310,"GKV","2B001a","2","B","001a","Tracker"
"6977","11987",1,"12/01",2012-02-23,"Russland",274540,"GKV","2B201a","2","B","201a","Tracker"
"6978","11988",1,"12/01",2012-02-23,"China",5890,"GKV","3A228c","3","A","228c","Tracker"
"6979","11989",1,"12/01",2012-02-23,"China",98371,"GKV","3A001g2","3","A","001g2","Tracker"
"6980","11990",1,"12/01",2012-02-23,"Zypern",25000,"GKV","7B003","7","B","003","Tracker"
"6981","11991",1,"12/01",2012-02-23,"China",658100,"GKV","3A001a2c","3","A","001a2c","Tracker"
"6982","11992",1,"12/01",2012-02-23,"Russland",1958500,"GKV","2B120|7B003a","2","B","120","Tracker"
"6983","11993",1,"12/01",2012-02-24,"Thailand",160000,"GKV","2B201a|2B001b1","2","B","201a","Tracker"
"6984","11994",1,"12/01",2012-02-24,"Schweden",7926,"ML (GKV)","4c","4","c","","Tracker"
"6985","11995",1,"12/01",2012-02-24,"Hong Kong",28300,"GKV","3A001a2c","3","A","001a2c","Tracker"
"6986","11996",1,"12/01",2012-02-24,"China",210270,"GKV","2B201a1","2","B","201a1","Tracker"
"6987","11997",1,"12/01",2012-02-27,"China",323823,"GKV","2B201a|2B001b2","2","B","201a","Tracker"
"6988","11998",1,"12/01",2012-02-27,"Südafrika",151596,"GKV","7A103a","7","A","103a","Tracker"
"6989","11999",1,"12/01",2012-02-27,"Russland",1419157,"GKV","2B201b1","2","B","201b1","Tracker"
"6990","12000",1,"12/01",2012-03-28,"China",169371,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"6991","12001",1,"12/01",2012-03-21,"Deutschland",1395,"GKV","1C235","1","C","235","Tracker"
"6992","12001",2,"12/01",2012-03-21,"Deutschland",500,"GKV","1B231.b2","1","B","231b2","Tracker"
"6993","12002",1,"12/01",2012-02-27,"Brasilien",169371,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"6994","12003",1,"12/01",2012-02-27,"Malaysia",40551,"GKV","3A002g2","3","A","002g2","Tracker"
"6995","12004",1,"12/01",2012-02-27,"Israel",7800,"GKV","7B003a","7","B","003a","Tracker"
"6996","12004",2,"12/01",2012-02-27,"Israel",53800,"GKV","7B003a","7","B","003a","Tracker"
"6997","12005",1,"12/01",2012-02-27,"China",131800,"GKV","3A001a2c","3","A","001a2c","Tracker"
"6998","12006",1,"12/01",2012-02-27,"Russland",11566,"GKV","6A002c1","6","A","002c1","Tracker"
"6999","12007",1,"12/01",2012-02-27,"Schweiz",44,"GKV","1C351d11","1","C","351d11","Tracker"
"7000","12008",1,"12/01",2012-02-27,"USA",222,"GKV","1C351d11","1","C","351d11","Tracker"
"7001","12009",1,"12/01",2012-02-27,"Iran",585,"unbekannt","unbekannt","","","","Tracker"
"7002","12010",1,"12/01",2012-02-27,"Weissrussland",500,"GKV","5A001f","5","A","001f","Tracker"
"7003","12011",1,"12/01",2012-02-27,"Algerien",770740,"GKV","5A002a1a","5","A","002a1a","Tracker"
"7004","12012",1,"12/01",2012-02-28,"Taiwan",575000,"GKV","2B001a","2","B","001a","Tracker"
"7005","12013",1,"12/01",2012-02-28,"Jordanien",8722,"GKV","6A002c1","6","A","002c1","Tracker"
"7006","12013",2,"12/01",2012-02-28,"Jordanien",8461,"GKV","6A002a3f","6","A","002a3f","Tracker"
"7007","12014",1,"12/01",2012-02-28,"Chile",100000,"ML (GKV)","15d","15","d","","Tracker"
"7008","12014",2,"12/01",2012-02-28,"Chile",30000,"ML (GKV)","5b","5","b","","Tracker"
"7009","12014",3,"12/01",2012-02-28,"Chile",25,"ML (GKV)","13c","13","c","","Tracker"
"7010","12014",4,"12/01",2012-02-28,"Chile",53200,"GKV","6A002c1","6","A","002c1","Tracker"
"7011","12015",1,"12/01",2012-02-28,"Chile",12200,"GKV","6A002a3f","6","A","002a3f","Tracker"
"7012","12016",1,"12/01",2012-02-28,"Russland",740000,"GKV","2B201a|2B001a","2","B","201a","Tracker"
"7013","12017",1,"12/01",2012-02-28,"Indien",25000,"GKV","4A003a","4","A","003a","Tracker"
"7014","12018",1,"12/01",2012-02-28,"Russland",138052,"GKV","2B001a","2","B","001a","Tracker"
"7015","12019",1,"12/01",2012-03-29,"Saudi-Arabien",9372520,"ML (GKV)","14","14","","","Tracker"
"7016","12020",1,"12/01",2012-02-29,"Indien",450,"5.1","5.1","1","","","Tracker"
"7017","12021",1,"12/01",2012-02-28,"Iran",82219,"unbekannt","unbekannt","","","","Tracker"
"7018","12022",1,"12/01",2012-02-28,"Iran",585,"unbekannt","unbekannt","","","","Tracker"
"7019","12023",1,"12/01",2012-02-29,"Mongolei",4000,"GKV","5A001f","5","A","001f","Tracker"
"7020","12024",1,"12/01",2012-02-29,"Israel",428951,"GKV","7A002a+b","7","A","002a+b","Tracker"
"7021","12025",1,"12/01",2012-03-01,"Serbien",15000,"GKV","2B001a","2","B","001a","Tracker"
"7022","12026",1,"12/01",2012-03-01,"Singapur",297100,"GKV","2B201b1","2","B","201b1","Tracker"
"7023","12027",1,"12/01",2012-03-01,"China",133640,"GKV","2B201a1","2","B","201a1","Tracker"
"7024","12028",1,"12/01",2012-03-01,"China",54243,"GKV","5D002c1","5","D","002c1","Tracker"
"7025","12029",1,"12/01",2012-03-02,"Hong Kong",103500,"GKV","3A001a2c","3","A","001a2c","Tracker"
"7026","12030",1,"12/01",2012-03-02,"Singapur",4000,"GKV","1C231","1","C","231","Tracker"
"7027","12032",1,"12/01",2012-03-02,"Mexiko",4000,"GKV","5A001f","5","A","001f","Tracker"
"7028","12033",1,"12/01",2012-03-02,"Russland",120,"5.1","5.1","1","","","Tracker"
"7029","12034",1,"12/01",2012-03-05,"Hong Kong",164700,"GKV","3A001a5a1","3","A","001a5a1","Tracker"
"7030","12035",1,"12/01",2012-03-05,"Russland",37975,"GKV","2B201a1","2","B","201a1","Tracker"
"7031","12036",1,"12/01",2012-03-05,"Israel",143000,"GKV","2B001a","2","B","001a","Tracker"
"7032","12037",1,"12/01",2012-03-06,"Katar",236316,"GKV","2B350e5","2","B","350e5","Tracker"
"7033","12038",1,"12/01",2012-03-06,"China",680000,"GKV","2B201b1|2B001c1","2","B","201b1","Tracker"
"7034","12039",1,"12/01",2012-03-06,"China",264782,"GKV","2B201a1","2","B","201a1","Tracker"
"7035","12040",1,"12/01",2012-03-06,"China",143921,"GKV","2B201a1","2","B","201a1","Tracker"
"7036","12042",1,"12/01",2012-03-06,"China",617093,"GKV","2B201a1","2","B","201a1","Tracker"
"7037","12043",1,"12/01",2012-03-06,"Taiwan",2890,"GKV","1C350.9|3B14","1","C","3509","Tracker"
"7038","12044",1,"12/01",2012-03-06,"Bangladesh",6740,"GKV","6A002c1","6","A","002c1","Tracker"
"7039","12045",1,"12/01",2012-03-06,"Thailand",5500,"GKV","5A001f","5","A","001f","Tracker"
"7040","12046",1,"12/01",2012-03-06,"Pakistan",5500,"GKV","5A001f","5","A","001f","Tracker"
"7041","12047",1,"12/01",2012-03-06,"Vereinigte Arabische Emirate",7611,"GKV","6A002c1","6","A","002c1","Tracker"
"7042","12047",2,"12/01",2012-03-06,"Vereinigte Arabische Emirate",11167,"GKV","6A002c1","6","A","002c1","Tracker"
"7043","12047",3,"12/01",2012-03-06,"Vereinigte Arabische Emirate",7300,"GKV","6A002a3f","6","A","002a3f","Tracker"
"7044","12048",1,"12/01",2012-03-06,"Südafrika",310,"5.1","5.1","1","","","Tracker"
"7045","12049",1,"12/01",2012-03-06,"Thailand",4383,"GKV","2B350g2","2","B","350g2","Tracker"
"7046","12050",1,"12/01",2012-03-06,"China",9784,"GKV","2B350g2","2","B","350g2","Tracker"
"7047","12051",1,"12/01",2012-03-06,"Indonesien",7000,"GKV","5A001f","5","A","001f","Tracker"
